"prefix"|"actor.id"|"folder.ref.id"|"sex"|"taker.location"|"religiousorg"|"socialorg"|"ostracized"|"otheraffiliation"|"otheraffiliationtext"|"sourcework"|"sourcefamily"|"sourcefriends"|"sourceother"|"sourceothertext"|"economicpoverty"|"economicdestroyed"|"economicacademic"|"economichealth"|"economictrauma"|"economicother"|"economic.other.text"|"neededreparations"|"needededasst"|"neededjob"|"neededrestjustice"|"neededretjustice"|"needed.other"|"needed.other.text"|"done.reconciliation.yes"|"done.reconciliation.no"|"done.reconciliation.na"|"know.perp.yes"|"know.perp.no"|"know.perp.na"|"willing.meet.perp.yes"|"willing.meet.perp.no"|"willing.meet.perp.na"|"howreconciliationff"|"howreconciliationreparations"|"howreconciliationeqrights"|"howreconciliationretjustice"|"howreconciliationpeaceprg"|"how.reconciliation.other.cb"|"howreconciliationothertext"|"govtreconstruction"|"govtjob"|"govtretjustice"|"govtgoodgov"|"govtrestjustice"|"govtforgiveregret"|"govtother"|"trc.mandate"|"trc.reparations"|"trc.ret.justice"|"trc.forgive.forget"|"trc.rest.justice"|"trc.academic.asst"|"trc.other.cb"|"trc.other.text"|"govt.other.cb"|"countyname"
"16761"|"NIM"|65718|"NIM-00335"|"FEMALE"|""|0|1|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|0|0|0|1|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Nimba"
"16762"|"NIM"|250981|"NIM-00680"|"FEMALE"|""|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|1|"N/A"|0|0|0|0|0|0|"N/A"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"PRAY THAT THERE SHOULD BE NO WAR."|1|0|0|0|0|0|0|""|1|"Nimba"
"16763"|"NIM"|269169|"NIM-00431"|"FEMALE"|"NIMBA/Gbehlageh /Karnplay"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|"FOR VICTIMS AND PERPERTRATOR"|0|0|0|0|0|0|"SUPPORT THE TRC."|1|0|0|0|0|0|0|""|1|"Nimba"
"16764"|"NIM"|270427|"NIM-01/057"|"MALE"|"NIMBA/TAPPITA2/Tappita3"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|1|"DESTRUCTION OF PROPERTY"|1|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16765"|"NIM"|106119|"NIM-00101"|"FEMALE"|"NIMBA/SACLEPEA/Saclepea (1)"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|1|""|0|0|0|0|0|0|0|""|0|"Nimba"
"16766"|"NIM"|267581|"NIM-00602"|"MALE"|"NIMBA/Gbehlageh /Karnplay"|0|0|0|0|""|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Nimba"
"16767"|"NIM"|312550|"NIM-01358"|"MALE"|"NIMBA/Gbehlageh /Karnplay"|0|1|0|0|""|0|0|0|0|"FAMILIES UNION"|0|0|0|0|0|0|"DESTROYED PROPERTIES"|0|0|0|0|0|0|"FOR THE CHILDREN"|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|"IN ALL  PARTS OF THE COUNTY."|0|0|0|0|0|0|"IMPLEMENT TRC RECOMMANDATIONS"|0|0|0|0|0|0|0|"EFFECTIVELY CARRY OUT ITS POWER"|1|"Nimba"
"16768"|"NIM"|168631|"NIM-01467"|"FEMALE"|"NIMBA/TAPPITA2"|0|1|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"WE SHOULD LOVE ONE ANOTHER."|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16769"|"NIM"|117022|"NIM-00537"|"MALE"|""|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|""|0|0|0|1|0|0|""|0|1|0|0|0|0|0|""|0|"Nimba"
"16770"|"NIM"|65922|"NIM-00301"|"MALE"|"NIMBA"|0|0|0|1|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16771"|"NIM"|178924|"NIM-01294"|"MALE"|"NIMBA/ZOEGEH/Duoplay"|0|1|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16772"|"NIM"|110085|"NIM-00467"|"MALE"|"NIMBA/TAPPITA2"|1|0|0|0|""|1|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16773"|"NIM"|113553|"NIM-01018"|"MALE"|"NIMBA"|0|0|0|0|"N/A"|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|"N/A"|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16774"|"NIM"|167315|"NIM-01461"|"FEMALE"|""|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|1|"DESTROYED PROPERTIES."|1|0|0|0|0|0|"MEDICAL ASSISTANCE"|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16775"|"NIM"|285053|"NIM-01617"|"FEMALE"|"NIMBA/ZOEGEH/Zuaplay"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|0|0|0|0|0|0|0|"REPARATION."|0|"Nimba"
"16776"|"NIM"|176322|"NIM-00713"|"FEMALE"|"NIMBA/TAPPITA2/Tappita3"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|1|0|0|0|0|""|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16777"|"NIM"|135267|"NIM-01104"|"MALE"|"NIMBA/Gbehlageh /Karnplay"|0|0|0|0|""|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Nimba"
"16778"|"NIM"|66146|"NIM-00055"|"FEMALE"|"NIMBA"|0|1|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|1|0|0|1|0|0|""|0|0|0|0|0|1|0|""|0|"Nimba"
"16779"|"NIM"|40503|"NIM-00887"|"FEMALE"|"NIMBA/TAPPITA2/Graie"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|1|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"PEACE PROGRAMS"|1|0|0|0|0|0|0|""|1|"Nimba"
"16780"|"NIM"|110354|"NIM-01224"|"MALE"|"NIMBA/TAPPITA2/Zuolay"|0|0|0|0|""|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|1|0|0|0|""|0|0|0|0|1|0|0|"COMMENDATION"|0|"Nimba"
"16781"|"NIM"|75617|"NIM-00158"|"FEMALE"|"NIMBA"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16782"|"NIM"|179277|"NIM-01320"|"MALE"|"NIMBA/TAPPITA2/Gbounah Town"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|1|0|0|""|0|"Nimba"
"16783"|"NIM"|176782|"NIM-01330"|"MALE"|"NIMBA/TAPPITA2/Gbounah Town"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|1|1|0|0|0|0|""|0|0|0|0|1|0|0|""|0|"Nimba"
"16784"|"NIM"|209945|"NIM-00621"|"FEMALE"|"NIMBA/Gbehlageh /Karnplay"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|1|0|1|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16785"|"NIM"|35643|"NIM-00480"|"FEMALE"|"NIMBA/TAPPITA2/Graie"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|0|1|0|0|0|0|0|1|0|""|0|0|0|0|0|0|"PEACE CONFERENCE"|0|0|0|0|0|0|0|""|1|"Nimba"
"16786"|"NIM"|164786|"NIM-00673"|"MALE"|"NIMBA/TAPPITA2"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|1|0|1|0|1|""|0|0|0|0|1|0|0|""|0|"Nimba"
"16787"|"NIM"|206139|"NIM-00540"|"MALE"|"NIMBA/Gbehlageh /Doupplay"|0|1|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|1|0|0|0|0|""|1|0|0|0|0|0|"REPARATIONS"|0|1|0|0|0|0|0|""|1|"Nimba"
"16788"|"NIM"|150724|"NIM-00813"|"MALE"|"NIMBA/TAPPITA2/Tappita3"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|""|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|0|1|0|0|0|0|0|""|1|"Nimba"
"16789"|"NIM"|268897|"NIM-01258"|"MALE"|"NIMBA/Gbehlageh /Zualay"|0|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|1|0|""|0|"Nimba"
"16790"|"NIM"|117723|"NIM-00525"|"MALE"|"NIMBA/Gbehlageh /Loelay"|0|1|0|0|""|1|0|0|0|""|0|1|0|1|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|1|0|0|0|0|0|""|1|1|0|0|0|1|0|""|0|"Nimba"
"16791"|"NIM"|71146|"NIM-00157"|"FEMALE"|"NIMBA"|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|1|"REDUCTION IN PRICES"|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|1|0|""|0|"Nimba"
"16792"|"NIM"|258612|"NIM-00987"|"FEMALE"|"NIMBA/TAPPITA2"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"WE MUST LIVE AS ONE PEOPLE."|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|0|0|0|0|0|0|0|"THE TRC SHOULD TAKE CARE OF ALL VICTIMS OF THE WAR."|1|"Nimba"
"16793"|"NIM"|110752|"NIM-01195"|"FEMALE"|"NIMBA/TAPPITA2"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16794"|"NIM"|117848|"NIM-00581"|"FEMALE"|"NIMBA/Gbehlageh /Karnplay"|1|0|0|1|"CHRISTIAN"|0|1|1|0|""|0|1|0|0|0|1|"BURNT ALL HIS HOUSES"|1|0|0|0|0|0|"FOOD AND MONEY"|1|0|0|0|0|1|1|0|0|1|1|0|0|0|0|"LOVE, UNITY"|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE & ASSIST TRC PROCESS, OPEN MORE SKILLS TRAINING"|1|0|0|0|0|0|0|""|1|"Nimba"
"16795"|"NIM"|273024|"NIM-01311"|"FEMALE"|"NIMBA/ZOEGEH/Duoplay"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|1|0|0|0|0|1|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Nimba"
"16796"|"NIM"|179959|"NIM-01059"|"FEMALE"|"NIMBA/TAPPITA2/Zuolay"|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|1|0|1|0|0|0|0|1|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16797"|"NIM"|66853|"NIM-00094"|"FEMALE"|""|0|0|0|0|""|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Nimba"
"16798"|"NIM"|168177|"NIM-00461"|"MALE"|"NIMBA/SACLEPEA/Boyce"|0|1|0|0|""|1|0|0|0|""|0|0|0|0|0|1|"GOOD"|0|0|1|0|0|0|""|0|0|1|0|0|1|0|1|0|0|0|1|0|0|0|""|0|0|0|0|0|0|"REPARATIONS"|1|0|0|0|0|0|0|""|1|"Nimba"
"16799"|"NIM"|168178|"NIM-01479"|"MALE"|"NIMBA/Gbehlageh /Yeaplay"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"IF THE PEPERTRATOR IS WILLING TO COME AND CONFESS THEN HE CAN."|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16800"|"NIM"|262154|"NIM-01442"|"FEMALE"|"NIMBA/TAPPITA2/Zuolay"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"TALK TO EVERY LIBERIAN TO LET BY GONE BY GONE."|1|0|0|0|0|0|0|""|1|"Nimba"
"16801"|"NIM"|67045|"NIM-00345"|"FEMALE"|"NIMBA"|0|1|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|""|0|0|0|0|1|0|""|0|0|0|0|1|0|0|""|0|"Nimba"
"16802"|"NIM"|184977|"NIM-00895"|"MALE"|"NIMBA/TAPPITA2/Tappita3"|0|1|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16803"|"NIM"|26031|"NIM-00977"|"FEMALE"|"NIMBA/TAPPITA2"|0|1|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16804"|"NIM"|316378|"NIM-00909"|"FEMALE"|"NIMBA/Yarwein-Mehnsohnneh/Dorpa"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|1|0|0|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16805"|"NIM"|274668|"NIM-00901"|"FEMALE"|"BONG/SUAKOKO/Tappita"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16806"|"NIM"|118296|"NIM-00648"|"MALE"|"NIMBA/Gbehlageh"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|1|0|0|0|0|""|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|"GOOD GOVERNANCE"|0|0|0|1|0|0|""|0|0|0|0|0|0|0|"GOOD GOVERNANCE"|0|"Nimba"
"16807"|"NIM"|71476|"NIM-00135"|"MALE"|"NIMBA"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|1|0|""|0|"Nimba"
"16808"|"NIM"|170056|"NIM-01267"|"MALE"|"NIMBA/ZOEGEH/Duoplay"|0|1|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"REPARATIONS"|1|0|0|0|0|0|0|""|1|"Nimba"
"16809"|"NIM"|102817|"NIM-00095"|"MALE"|"NIMBA/ZOEGEH/Bahn2"|0|1|0|0|""|1|0|0|0|""|1|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|1|0|0|0|1|0|""|0|"Nimba"
"16810"|"NIM"|183799|"NIM-1202"|"FEMALE"|"NIMBA/TAPPITA2/Zuolay"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16811"|"NIM"|160199|"NIM-00338"|"MALE"|"NIMBA/SANNIQUELLEH-MAHN /Ganta"|0|0|0|0|""|1|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|"MEDICAL ASSISTANCE"|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|"RESTORATIVE JUSTICE"|0|0|1|0|0|0|""|0|0|1|0|0|0|0|""|0|"Nimba"
"16812"|"NIM"|114511|"NIM-01021"|"MALE"|"NIMBA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|1|1|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16813"|"NIM"|168807|"NIM-01237"|"MALE"|"BONG/JORQUELLEH/Yan"|0|1|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|1|0|1|0|0|1|0|0|0|0|0|""|1|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16814"|"NIM"|114561|"NIM-00242"|"FEMALE"|"NIMBA/SACLEPEA"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|"EDUCATING THE CHILDREN"|0|0|0|1|0|0|""|0|1|0|0|0|0|0|""|0|"Nimba"
"16815"|"NIM"|172306|"NIM-00200"|"MALE"|"NIMBA/SANNIQUELLEH-MAHN"|1|0|0|0|""|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|1|0|0|1|0|0|0|0|0|1|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16816"|"NIM"|168994|"NIM-01548"|"FEMALE"|"NIMBA/Gbehlageh /Zualay"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16817"|"NIM"|178106|"NIM-01329"|"MALE"|"NIMBA/TAPPITA2/Fahnlay"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|1|0|0|""|0|"Nimba"
"16818"|"NIM"|251434|"NIM-01333"|"MALE"|""|1|0|0|0|""|0|0|0|1|"FARMING"|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|"REPARATIONS"|0|0|0|1|0|0|0|""|1|"Nimba"
"16819"|"NIM"|73600|"NIM-01229"|"MALE"|"NIMBA"|0|1|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|1|0|""|0|"Nimba"
"16820"|"NIM"|109227|"NIM-00886"|"FEMALE"|"NIMBA/SACLEPEA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"SUPPORT THE TRC PROCESS"|1|1|0|0|0|0|0|""|1|"Nimba"
"16821"|"NIM"|103282|"NIM-00173"|"FEMALE"|"NIMBA/ZOEGEH"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16822"|"NIM"|102118|"NIM-00147"|"FEMALE"|"NIMBA/SACLEPEA"|0|1|0|0|""|0|1|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|1|""|0|1|0|0|0|0|0|""|0|"Nimba"
"16823"|"NIM"|273769|"NIM-01076"|"FEMALE"|"NIMBA/Gbehlageh /Karnplay"|1|0|0|0|""|0|0|0|1|"FARMING"|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|1|0|0|0|0|0|""|1|1|0|0|0|0|0|""|0|"Nimba"
"16824"|"NIM"|156196|"NIM-01522"|"FEMALE"|"NIMBA/SACLEPEA/Kpaytuo"|1|0|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16825"|"NIM"|296224|"NIM-00468"|"MALE"|"NIMBA/TAPPITA2/Tappita3"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16826"|"NIM"|145277|"NIM-00059"|"MALE"|"NIMBA/SACLEPEA/Saclepea (1)"|1|0|0|0|""|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Nimba"
"16827"|"NIM"|19953|"NIM-00355"|"MALE"|"NIMBA/Yarwein-Mehnsohnneh/Kwendin"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|1|0|0|1|0|0|1|0|0|0|""|0|0|0|0|1|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Nimba"
"16828"|"NIM"|102174|"NIM-00207"|"FEMALE"|"NIMBA/ZOEGEH/Bayleglay"|1|0|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16829"|"NIM"|115045|"NIM-01316"|"MALE"|""|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"PEACE CONFERENCE ALL OVER THE COUNTRY."|1|0|0|0|0|0|0|""|1|"Nimba"
"16830"|"NIM"|223558|"NIM-00857"|"FEMALE"|"NIMBA/SACLEPEA/Saclepea (1)"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Nimba"
"16831"|"NIM"|115198|"NIM-00705"|"FEMALE"|"NIMBA/ZOEGEH/Gblonlay"|1|0|0|0|""|0|0|0|1|"FARMING"|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|0|""|0|"Nimba"
"16832"|"NIM"|144375|"NIM-00069"|"FEMALE"|"NIMBA/ZOEGEH/Bahn2"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|1|0|0|1|0|0|""|0|0|0|0|0|1|0|""|0|"Nimba"
"16833"|"NIM"|145479|"NIM-00083"|"FEMALE"|"NIMBA/SACLEPEA/Kpein"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"SECURITY & JUSTICE"|0|0|0|0|1|0|0|""|1|"Nimba"
"16834"|"NIM"|262972|"NIM-01547"|"FEMALE"|"NIMBA/TAPPITA2/Gbounah Town"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|"ZINC TO BUILD HER HOUSE"|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"MAKE SURE THAT TOTAL PEACE COMES TO LIBERIA AND REDUCE SCHOOL FEES."|1|0|0|0|0|1|0|""|1|"Nimba"
"16835"|"NIM"|115218|"NIM-01400"|"MALE"|"NIMBA/ZOEGEH"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|0|1|0|0|0|0|""|0|0|1|0|0|0|0|""|0|"Nimba"
